{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.622e-06', 'num_tokens': '3.708e+06', 'completions/mean_length': '11.25', 'completions/min_length': '10', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.25', 'completions/min_terminated_length': '10', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.4', 'rewards/reward_func/std': '0', 'reward': '0.4', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.0529', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.827', 'epoch': '0.164'}
{'loss': '0.002036', 'grad_norm': '0', 'learning_rate': '8.609e-06', 'num_tokens': '3.738e+06', 'completions/mean_length': '17.1', 'completions/min_length': '16', 'completions/max_length': '18.2', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '17.1', 'completions/min_terminated_length': '16', 'completions/max_terminated_length': '18.2', 'rewards/reward_func/mean': '1.125', 'rewards/reward_func/std': '0.02887', 'reward': '1.125', 'reward_std': '0.02887', 'frac_reward_zero_std': '0.8', 'entropy': '0.05573', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.289', 'epoch': '0.1652'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.596e-06', 'num_tokens': '3.768e+06', 'completions/mean_length': '11.75', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.75', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '1.2', 'rewards/reward_func/std': '0', 'reward': '1.2', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.0325', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.266', 'epoch': '0.1665'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.583e-06', 'num_tokens': '3.795e+06', 'completions/mean_length': '18', 'completions/min_length': '18', 'completions/max_length': '18', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '18', 'completions/min_terminated_length': '18', 'completions/max_terminated_length': '18', 'rewards/reward_func/mean': '0.75', 'rewards/reward_func/std': '0', 'reward': '0.75', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02466', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.095', 'epoch': '0.1677'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.57e-06', 'num_tokens': '3.822e+06', 'completions/mean_length': '11.5', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.5', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.4', 'rewards/reward_func/std': '0', 'reward': '0.4', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03589', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.883', 'epoch': '0.169'}
{'loss': '0.005959', 'grad_norm': '0', 'learning_rate': '8.557e-06', 'num_tokens': '3.85e+06', 'completions/mean_length': '17.15', 'completions/min_length': '16.8', 'completions/max_length': '17.4', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '17.15', 'completions/min_terminated_length': '16.8', 'completions/max_terminated_length': '17.4', 'rewards/reward_func/mean': '0.3', 'rewards/reward_func/std': '0.08571', 'reward': '0.3', 'reward_std': '0.08571', 'frac_reward_zero_std': '0.8', 'entropy': '0.0418', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.124', 'epoch': '0.1702'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.545e-06', 'num_tokens': '3.878e+06', 'completions/mean_length': '17', 'completions/min_length': '17', 'completions/max_length': '17', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '17', 'completions/min_terminated_length': '17', 'completions/max_terminated_length': '17', 'rewards/reward_func/mean': '-0.05714', 'rewards/reward_func/std': '0', 'reward': '-0.05714', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02613', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.036', 'epoch': '0.1715'}
{'loss': '-0.04277', 'grad_norm': '0', 'learning_rate': '8.532e-06', 'num_tokens': '3.908e+06', 'completions/mean_length': '11.7', 'completions/min_length': '10.8', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.7', 'completions/min_terminated_length': '10.8', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.895', 'rewards/reward_func/std': '0.21', 'reward': '0.895', 'reward_std': '0.21', 'frac_reward_zero_std': '0.6', 'entropy': '0.03726', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.136', 'epoch': '0.1727'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.519e-06', 'num_tokens': '3.935e+06', 'completions/mean_length': '10.5', 'completions/min_length': '10', 'completions/max_length': '11', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '10.5', 'completions/min_terminated_length': '10', 'completions/max_terminated_length': '11', 'rewards/reward_func/mean': '0.4', 'rewards/reward_func/std': '0', 'reward': '0.4', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.06074', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.838', 'epoch': '0.174'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.506e-06', 'num_tokens': '3.964e+06', 'completions/mean_length': '11.5', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.5', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.4', 'rewards/reward_func/std': '0', 'reward': '0.4', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03235', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.065', 'epoch': '0.1752'}
{'eval_loss': '-0.004318', 'eval_runtime': '1417', 'eval_samples_per_second': '0.349', 'eval_steps_per_second': '0.044', 'eval_num_tokens': '3.964e+06', 'eval_completions/mean_length': '14.31', 'eval_completions/min_length': '10.62', 'eval_completions/max_length': '17.83', 'eval_completions/clipped_ratio': '0.003036', 'eval_completions/mean_terminated_length': '14.2', 'eval_completions/min_terminated_length': '10.62', 'eval_completions/max_terminated_length': '17.53', 'eval_rewards/reward_func/mean': '0.4255', 'eval_rewards/reward_func/std': '0.4933', 'eval_reward': '0.4255', 'eval_reward_std': '0.4933', 'eval_frac_reward_zero_std': '0.9555', 'eval_entropy': '0.03813', 'eval_clip_ratio/low_mean': '0', 'eval_clip_ratio/low_min': '0', 'eval_clip_ratio/high_mean': '0', 'eval_clip_ratio/high_max': '0', 'eval_clip_ratio/region_mean': '0', 'epoch': '0.1752'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.493e-06', 'num_tokens': '3.993e+06', 'completions/mean_length': '11.75', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.75', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.6', 'rewards/reward_func/std': '0', 'reward': '0.6', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.04437', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.895', 'epoch': '0.1765'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.48e-06', 'num_tokens': '4.02e+06', 'completions/mean_length': '11.5', 'completions/min_length': '10', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.5', 'completions/min_terminated_length': '10', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.4', 'rewards/reward_func/std': '0', 'reward': '0.4', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03663', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.915', 'epoch': '0.1777'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.467e-06', 'num_tokens': '4.049e+06', 'completions/mean_length': '16.25', 'completions/min_length': '15', 'completions/max_length': '17', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '16.25', 'completions/min_terminated_length': '15', 'completions/max_terminated_length': '17', 'rewards/reward_func/mean': '1.086', 'rewards/reward_func/std': '0', 'reward': '1.086', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03331', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.27', 'epoch': '0.179'}
{'loss': '-0.08001', 'grad_norm': '0.9354', 'learning_rate': '8.454e-06', 'num_tokens': '4.079e+06', 'completions/mean_length': '26.65', 'completions/min_length': '20.6', 'completions/max_length': '29', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '26.65', 'completions/min_terminated_length': '20.6', 'completions/max_terminated_length': '29', 'rewards/reward_func/mean': '0.343', 'rewards/reward_func/std': '0.1925', 'reward': '0.343', 'reward_std': '0.1925', 'frac_reward_zero_std': '0.6', 'entropy': '0.07046', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.579', 'epoch': '0.1802'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.441e-06', 'num_tokens': '4.106e+06', 'completions/mean_length': '11.75', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.75', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.8', 'rewards/reward_func/std': '0', 'reward': '0.8', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.04011', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.863', 'epoch': '0.1815'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.428e-06', 'num_tokens': '4.133e+06', 'completions/mean_length': '11.75', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.75', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.8', 'rewards/reward_func/std': '0', 'reward': '0.8', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02991', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.931', 'epoch': '0.1827'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.415e-06', 'num_tokens': '4.161e+06', 'completions/mean_length': '19.7', 'completions/min_length': '17', 'completions/max_length': '22.4', 'completions/clipped_ratio': '0.1', 'completions/mean_terminated_length': '17', 'completions/min_terminated_length': '17', 'completions/max_terminated_length': '17', 'rewards/reward_func/mean': '0.7429', 'rewards/reward_func/std': '0', 'reward': '0.7429', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02576', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.273', 'epoch': '0.184'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.403e-06', 'num_tokens': '4.191e+06', 'completions/mean_length': '12', 'completions/min_length': '12', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '12', 'completions/min_terminated_length': '12', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.4', 'rewards/reward_func/std': '0', 'reward': '0.4', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02564', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.255', 'epoch': '0.1852'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.39e-06', 'num_tokens': '4.222e+06', 'completions/mean_length': '18', 'completions/min_length': '18', 'completions/max_length': '18', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '18', 'completions/min_terminated_length': '18', 'completions/max_terminated_length': '18', 'rewards/reward_func/mean': '0.45', 'rewards/reward_func/std': '0', 'reward': '0.45', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02373', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.39', 'epoch': '0.1865'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.377e-06', 'num_tokens': '4.252e+06', 'completions/mean_length': '17.75', 'completions/min_length': '17', 'completions/max_length': '18', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '17.75', 'completions/min_terminated_length': '17', 'completions/max_terminated_length': '18', 'rewards/reward_func/mean': '0.35', 'rewards/reward_func/std': '0', 'reward': '0.35', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02715', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.297', 'epoch': '0.1877'}
{'loss': '0.003999', 'grad_norm': '0', 'learning_rate': '8.364e-06', 'num_tokens': '4.282e+06', 'completions/mean_length': '21.6', 'completions/min_length': '21', 'completions/max_length': '22.4', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '21.6', 'completions/min_terminated_length': '21', 'completions/max_terminated_length': '22.4', 'rewards/reward_func/mean': '0.2571', 'rewards/reward_func/std': '0.05714', 'reward': '0.2571', 'reward_std': '0.05714', 'frac_reward_zero_std': '0.8', 'entropy': '0.04098', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.458', 'epoch': '0.189'}
{'loss': '0.01034', 'grad_norm': '0', 'learning_rate': '8.351e-06', 'num_tokens': '4.31e+06', 'completions/mean_length': '18.3', 'completions/min_length': '18', 'completions/max_length': '19.2', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '18.3', 'completions/min_terminated_length': '18', 'completions/max_terminated_length': '19.2', 'rewards/reward_func/mean': '0.275', 'rewards/reward_func/std': '0.15', 'reward': '0.275', 'reward_std': '0.15', 'frac_reward_zero_std': '0.8', 'entropy': '0.02473', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.136', 'epoch': '0.1902'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.338e-06', 'num_tokens': '4.338e+06', 'completions/mean_length': '25.95', 'completions/min_length': '23', 'completions/max_length': '28.4', 'completions/clipped_ratio': '0.1', 'completions/mean_terminated_length': '23.75', 'completions/min_terminated_length': '23', 'completions/max_terminated_length': '24', 'rewards/reward_func/mean': '0.55', 'rewards/reward_func/std': '0', 'reward': '0.55', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.04758', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.337', 'epoch': '0.1915'}
{'loss': '8.941e-09', 'grad_norm': '0', 'learning_rate': '8.325e-06', 'num_tokens': '4.368e+06', 'completions/mean_length': '18', 'completions/min_length': '17', 'completions/max_length': '19', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '18', 'completions/min_terminated_length': '17', 'completions/max_terminated_length': '19', 'rewards/reward_func/mean': '0.45', 'rewards/reward_func/std': '0.2', 'reward': '0.45', 'reward_std': '0.2', 'frac_reward_zero_std': '0.8', 'entropy': '0.0383', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.4', 'epoch': '0.1927'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.312e-06', 'num_tokens': '4.396e+06', 'completions/mean_length': '18', 'completions/min_length': '18', 'completions/max_length': '18', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '18', 'completions/min_terminated_length': '18', 'completions/max_terminated_length': '18', 'rewards/reward_func/mean': '0.75', 'rewards/reward_func/std': '0', 'reward': '0.75', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03991', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.121', 'epoch': '0.194'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.299e-06', 'num_tokens': '4.424e+06', 'completions/mean_length': '12', 'completions/min_length': '12', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '12', 'completions/min_terminated_length': '12', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.4', 'rewards/reward_func/std': '0', 'reward': '0.4', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01821', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.142', 'epoch': '0.1952'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.286e-06', 'num_tokens': '4.452e+06', 'completions/mean_length': '14', 'completions/min_length': '14', 'completions/max_length': '14', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '14', 'completions/min_terminated_length': '14', 'completions/max_terminated_length': '14', 'rewards/reward_func/mean': '0.7', 'rewards/reward_func/std': '0', 'reward': '0.7', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02381', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.985', 'epoch': '0.1965'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.274e-06', 'num_tokens': '4.479e+06', 'completions/mean_length': '12', 'completions/min_length': '12', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '12', 'completions/min_terminated_length': '12', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.8', 'rewards/reward_func/std': '0', 'reward': '0.8', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03497', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.901', 'epoch': '0.1977'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.261e-06', 'num_tokens': '4.507e+06', 'completions/mean_length': '18.25', 'completions/min_length': '18', 'completions/max_length': '19', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '18.25', 'completions/min_terminated_length': '18', 'completions/max_terminated_length': '19', 'rewards/reward_func/mean': '0.35', 'rewards/reward_func/std': '0', 'reward': '0.35', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02231', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.138', 'epoch': '0.199'}
{'loss': '0.03449', 'grad_norm': '0', 'learning_rate': '8.248e-06', 'num_tokens': '4.537e+06', 'completions/mean_length': '29.75', 'completions/min_length': '28.6', 'completions/max_length': '32.4', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '29.75', 'completions/min_terminated_length': '28.6', 'completions/max_terminated_length': '32.4', 'rewards/reward_func/mean': '0.9464', 'rewards/reward_func/std': '0.1929', 'reward': '0.9464', 'reward_std': '0.1929', 'frac_reward_zero_std': '0.4', 'entropy': '0.03665', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.685', 'epoch': '0.2003'}
{'eval_loss': '-0.004588', 'eval_runtime': '1422', 'eval_samples_per_second': '0.347', 'eval_steps_per_second': '0.044', 'eval_num_tokens': '4.537e+06', 'eval_completions/mean_length': '14.52', 'eval_completions/min_length': '11.32', 'eval_completions/max_length': '17.78', 'eval_completions/clipped_ratio': '0.004049', 'eval_completions/mean_terminated_length': '14.37', 'eval_completions/min_terminated_length': '11.32', 'eval_completions/max_terminated_length': '17.53', 'eval_rewards/reward_func/mean': '0.4326', 'eval_rewards/reward_func/std': '0.4974', 'eval_reward': '0.4326', 'eval_reward_std': '0.4974', 'eval_frac_reward_zero_std': '0.9393', 'eval_entropy': '0.03497', 'eval_clip_ratio/low_mean': '0', 'eval_clip_ratio/low_min': '0', 'eval_clip_ratio/high_mean': '0', 'eval_clip_ratio/high_max': '0', 'eval_clip_ratio/region_mean': '0', 'epoch': '0.2003'}
{'loss': '0.006382', 'grad_norm': '0', 'learning_rate': '8.235e-06', 'num_tokens': '4.564e+06', 'completions/mean_length': '11.95', 'completions/min_length': '11.8', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.95', 'completions/min_terminated_length': '11.8', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.5', 'rewards/reward_func/std': '0.2', 'reward': '0.5', 'reward_std': '0.2', 'frac_reward_zero_std': '0.8', 'entropy': '0.03953', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.912', 'epoch': '0.2015'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.222e-06', 'num_tokens': '4.592e+06', 'completions/mean_length': '11.5', 'completions/min_length': '10', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.5', 'completions/min_terminated_length': '10', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.8', 'rewards/reward_func/std': '0', 'reward': '0.8', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.04842', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.199', 'epoch': '0.2028'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.209e-06', 'num_tokens': '4.619e+06', 'completions/mean_length': '11.75', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.75', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.8', 'rewards/reward_func/std': '0', 'reward': '0.8', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02996', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '3.864', 'epoch': '0.204'}
{'loss': '-8.941e-09', 'grad_norm': '0', 'learning_rate': '8.196e-06', 'num_tokens': '4.648e+06', 'completions/mean_length': '10.5', 'completions/min_length': '9', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '10.5', 'completions/min_terminated_length': '9', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '-0.1', 'rewards/reward_func/std': '0.2', 'reward': '-0.1', 'reward_std': '0.2', 'frac_reward_zero_std': '0.8', 'entropy': '0.07883', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.153', 'epoch': '0.2053'}
{'loss': '0.02614', 'grad_norm': '0', 'learning_rate': '8.183e-06', 'num_tokens': '4.678e+06', 'completions/mean_length': '24.6', 'completions/min_length': '21.8', 'completions/max_length': '28.4', 'completions/clipped_ratio': '0.05', 'completions/mean_terminated_length': '23.75', 'completions/min_terminated_length': '21.8', 'completions/max_terminated_length': '27.2', 'rewards/reward_func/mean': '1.008', 'rewards/reward_func/std': '0.2047', 'reward': '1.008', 'reward_std': '0.2047', 'frac_reward_zero_std': '0.8', 'entropy': '0.05009', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.609', 'epoch': '0.2065'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.17e-06', 'num_tokens': '4.707e+06', 'completions/mean_length': '18', 'completions/min_length': '18', 'completions/max_length': '18', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '18', 'completions/min_terminated_length': '18', 'completions/max_terminated_length': '18', 'rewards/reward_func/mean': '0.75', 'rewards/reward_func/std': '0', 'reward': '0.75', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03584', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.363', 'epoch': '0.2078'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '8.157e-06', 'num_tokens': '4.737e+06', 'completions/mean_length': '11.5', 'completions/min_length': '11', 'completions/max_length': '12', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '11.5', 'completions/min_terminated_length': '11', 'completions/max_terminated_length': '12', 'rewards/reward_func/mean': '0.8', 'rewards/reward_func/std': '0', 'reward': '0.8', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.04551', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '4.292', 'epoch': '0.209'}
